id,data_provider,country,product_category,product_category_id,brand,year_of_manufacture,product_age,repair_status,repair_barrier_if_end_of_life,event_date,problem
anstiftung_25161,anstiftung,DEU,TV and gaming-related accessories,33,Philips,,,Fixed,,2025-06-07,Schließt nicht mehr.
anstiftung_25164,anstiftung,DEU,Battery/charger/adapter,2,Unknown,,,Fixed,,2025-06-07,Defekt.
anstiftung_25166,anstiftung,DEU,Laptop,16,Acer,,,Fixed,,2025-06-07,Thunderbird stürzt.
anstiftung_25167,anstiftung,DEU,Printer/scanner,25,Epson,,,Fixed,,2025-06-07,Druckt nicht.
anstiftung_25170,anstiftung,DEU,Printer/scanner,25,Unknown,,,Fixed,,2025-06-07,Of.
anstiftung_25171,anstiftung,DEU,Printer/scanner,25,Unknown,,,Fixed,,2025-06-07,Of.
anstiftung_25162,anstiftung,DEU,Desktop computer,4,Lidl,,,End of life,,2025-06-07,Funktioniert nicht.
anstiftung_26065,anstiftung,DEU,Laptop,16,HP,2019,6,Repairable,,2025-06-05,"Scharnier defekt. es konnte festgestellt werden, dass einer der beiden Scharniere gebrochen war. Ein Sofortreparatur war nicht möglich. Ersatz wurde bestellt und wird bei einem der folgenden RC’s eigebaut."
anstiftung_26066,anstiftung,DEU,Printer/scanner,25,Epson,2023,2,Fixed,,2025-06-05,Blatteinzug funktioniert nicht. Im Einzugsschacht war ein USB Kabel hinein gerutscht. Dies konnte entfernt werden.
anstiftung_26067,anstiftung,DEU,Mobile,19,Samsung,2021,4,Fixed,,2025-06-05,"Speicher voll. Erklärt, dass man eine Speicherkarte einsetzen kann."
anstiftung_26061,anstiftung,DEU,Desktop computer,4,Sony,2009,16,Fixed,,2025-06-05,"Fährt nicht mehr hoch. Das Betriebssystem startete einen Reparaturmodus, aber war nicht in der Lage, das Problem zu beheben. Im BIOS konnten wir sehen, dass die Uhrzeit nicht erhalten blieb, also die BIOS-Batterie leer war. Das war aber nicht die Hauptursache. Wir starteten eine Linux-Boot-CD und auch diese fuhr nicht komplett hoch. Mit einer anderen Rescue-CD konnten wir einen Speichertest (MemTest86+) starten und der wurde fündig. Wir tauschten beide RAM-Riegel und sorgten damit auch gleich für ein Upgrade auf die Maximalausstattung (4 GB). Die CPU- und Grafikkartenkühler und -lüfter bliesen wir aus und die BIOS-Batterie wurde auch erneuert. Nur fuhr der Rechner wieder hoch und das System startete komplett."
anstiftung_26523,anstiftung,DEU,Laptop,16,HP,,,Fixed,,2025-06-05,"F. 4er Termin Gerät wurde heute zusammengebaut (Display, neue Scharniere)"
anstiftung_25359,anstiftung,DEU,Laptop,16,Unknown,,,Repairable,,2025-06-03,Lfz. 338: Akku lädt nicht mehr. Akku defekt. Besucherin besorgt neuen Akku.
anstiftung_25202,anstiftung,DEU,Battery/charger/adapter,2,Unknown,2010,15,Fixed,,2025-06-03,in Heckenschere gekommen.
anstiftung_25210,anstiftung,DEU,Desktop computer,4,Unknown,,,Fixed,,2025-06-03,Batteriefach gereinigt.
anstiftung_25104,anstiftung,DEU,Battery/charger/adapter,2,Unknown,2021,4,End of life,No way to open product,2025-06-02,Lädt nicht vollständig.
anstiftung_25065,anstiftung,DEU,Battery/charger/adapter,2,AutoXS,,,End of life,,2025-06-02,fehler unbekannt.
anstiftung_25077,anstiftung,DEU,Tablet,30,Samsung,,,Repairable,,2025-06-02,"0,5 Kg, lädt nicht mehr."
anstiftung_25107,anstiftung,DEU,TV and gaming-related accessories,33,Unknown,2010,15,Fixed,,2025-06-02,Kabel auslöten....
anstiftung_25500,anstiftung,DEU,Printer/scanner,25,Brother,,,End of life,,2025-05-31,"Transportwalze defekt, da Etikettenreste eingeschmolzen. - Reparatur zu Aufwändig für einen Reparaturtag. [IT] {Günter S.}"
anstiftung_25123,anstiftung,DEU,Flat screen,8,Panasonic,,,Repairable,,2025-05-31,"Nachrep: P-Board &gt;&gt; Relaisansteuerung geprüft, aber noch weiterer Fehler = Rep daheim."
anstiftung_25494,anstiftung,DEU,Flat screen,8,Samsung,,,Fixed,,2025-05-31,Startet nicht mehr. - Defekten MOSFET (2SK3562) in Netzteil erneuert. [UE] {Günter S.}
anstiftung_25220,anstiftung,DEU,Games console,38,Nintendo,2005,20,Fixed,,2025-05-29,"Stick Pads verschmutzt und Gummis gerissen. Gerät geöffnet, Pads gereinigt und Gummis getauscht. Funktion i.O."
anstiftung_26753,anstiftung,DEU,Printer/scanner,25,Epson,2019,6,End of life,,2025-05-27,Netzteil defekt. - Ersatzteil eingebaut - Spannungen wieder vorhanden - geht trotzdem nicht.
anstiftung_26754,anstiftung,DEU,TV and gaming-related accessories,33,Sony,2017,8,Repairable,,2025-05-27,keine Funktion - Leiterplatte ausgebaut - Bauteile gemessen - noch nichts gefunden - Folgetermin.
anstiftung_26525,anstiftung,DEU,TV and gaming-related accessories,33,Sony,2017,8,Fixed,,2025-05-27,Forstsetzung am 17.7.25: Das Netzteil wurde repariert und in der heutigen Veranstaltung verbaut werden. Test erfolgreich. Gerät funktioniert.
anstiftung_26756,anstiftung,DEU,Laptop,16,CSL Computer,2024,1,Fixed,,2025-05-27,Scharnier geht schwer. - am Display ausgebrochen - an Metallschale des Displays Löcher gebohrt - mit M3-Schrauben Scharnier fixiert.
anstiftung_26757,anstiftung,DEU,Laptop,16,Unknown,2021,4,Fixed,,2025-05-27,Kabel ist abgerissen. - Kabel wieder zusammengelötet - mit Schrumpfschlauch isoliert.
anstiftung_26759,anstiftung,DEU,Games console,38,Nintendo,1999,26,Fixed,,2025-05-27,Spielstand wird nicht mehr gespeichert. - Stützbatterie leer - neue CR2025 eingelötet.
anstiftung_26760,anstiftung,DEU,Tablet,30,Lenovo,2015,10,Fixed,,2025-05-27,"Nach Windows Update in Bootloop. - kein Bild bis Grafiktreiber geladen - kein Zugriff auf BIOS und abgesicherten Modus - Option ""PC auffrischen gestartet"", aber kein Fortschritt - Gast lässt das Gerät über Nacht arbeiten und meldet sich, wenn das nicht hilft."
anstiftung_24937,anstiftung,DEU,Tablet,30,Go Europe GmbH,,,End of life,Item too worn out,2025-05-24,Gerät ist heruntergefallen.
anstiftung_24939,anstiftung,DEU,Battery/charger/adapter,2,Black & Decker,,,End of life,,2025-05-24,keine Ladefunktion mehr.
anstiftung_24965,anstiftung,DEU,Flat screen,8,Unknown,2021,4,Repairable,,2025-05-24,"sehr großer Flachbildfernseher geht an, dann wieder nach ein paar Sekunden aus."
anstiftung_24911,anstiftung,DEU,Printer/scanner,25,Brother,,,Fixed,,2025-05-24,Tintenabsorber defekt.
anstiftung_24960,anstiftung,DEU,TV and gaming-related accessories,33,Panasonic,,,Fixed,,2025-05-24,geht nicht mehr an; Stromfehler.
anstiftung_24967,anstiftung,DEU,Laptop,16,Unknown,,,Fixed,,2025-05-24,Interne Batterie / Akku sollte entfernt und eine neue eingesetzt werden.
anstiftung_25096,anstiftung,DEU,Tablet,30,Unknown,,,Fixed,,2025-05-24,kein Funkkontakt.
anstiftung_27094,anstiftung,DEU,Battery/charger/adapter,2,Unknown,,,Unknown,,2025-05-24,1 Teil defekt. Diagnose fehlerhaft.
anstiftung_27097,anstiftung,DEU,Printer/scanner,25,HP,,,Unknown,,2025-05-24,"geht nicht mehr an/aus, druckt nicht. kein Grund angegeben."
anstiftung_27100,anstiftung,DEU,Battery/charger/adapter,2,Unknown,,,Unknown,,2025-05-24,"kein Defekt angegeben. Überlastungsschutz defekt, kein Ersatzteil."
anstiftung_27113,anstiftung,DEU,Battery/charger/adapter,2,Unknown,,,Unknown,,2025-05-24,"USB-Part klemmt, Kabel geht nicht mehr rein. anderweitig nutzbar."
anstiftung_27116,anstiftung,DEU,Laptop,16,Acer,,,Unknown,,2025-05-24,"Tasten hängen teilweise, sind schwergängig. keine Angabe."
anstiftung_27105,anstiftung,DEU,Laptop,16,Lenovo,,,Fixed,,2025-05-24,Deckel/Gehäuse offen.
anstiftung_27110,anstiftung,DEU,Battery/charger/adapter,2,Unknown,,,Fixed,,2025-05-24,Überprüfung des Akkus.
anstiftung_25183,anstiftung,DEU,Tablet,30,HPA,1995,30,Repairable,,2025-05-23,Thermometer ist ohne Funktion.
anstiftung_25179,anstiftung,DEU,Printer/scanner,25,Canon,2020,5,Fixed,,2025-05-23,zieht kein Papier ein.
anstiftung_25201,anstiftung,DEU,Mobile,19,Nokia,2015,10,Fixed,,2025-05-23,bitte aus zwei Geräten eins machen.
anstiftung_26058,anstiftung,DEU,Mobile,19,Gigaset,2021,4,End of life,Spare parts not available,2025-05-22,"Akkuwechsel erforderlich,. Gerät geht nicht an. Das Display ist stark beschädigt (spiderapp). zunächst soll Akku nur ausgebaut werden, Voraussetzung zur Nachbestellung eines baugleichen Typs. Mit dem Gast haben wir die Versorgungslage mit Ersatzteilen abgeklopft: Weder Akkus noch Displays sind am Markt verfügbar. Der Gast wird sich ein gebrauchtes Gerät bei Ebay selbst versorgen und dann komplett unsteigen."
anstiftung_27154,anstiftung,DEU,Printer/scanner,25,Brother,,,Fixed,,2025-05-20,"Lfz. 323: Papierstau. Paperstau im hinteren Bereich, Einschub war durch Papier verklemmt."
anstiftung_24850,anstiftung,DEU,Tablet,30,Samsung,,,Unknown,,2025-05-19,geräte bricked.
anstiftung_26031,anstiftung,DEU,Flat screen,8,Samsung,,,Repairable,,2025-05-19,lasst sich nicht einschalten und hängt anscheinend in der Boot-schleife. Über die altbekannte Tastenfolge versuchten wir erfolglos ins Servicemenü des Fernsehrs zu gelangen. Auch ein Hardwarereset über eine Drahtbrücke auf dem Mainboard zeigte keine Änderung. Das Servicemanual von Samsung brachte auch keinen weiteren Lösungsansatz. Etwas ratlos brachen wir heute die Reparatur ab – vielleicht gibt es auch noch eine weitere Fortsetzung nach dem Studium der Serviceanleitung.
anstiftung_26028,anstiftung,DEU,TV and gaming-related accessories,33,Bose,2022,3,Repairable,,2025-05-19,"bekommt keinen Strom. Standby leuchtet nicht. DC-DC-Coverter-IC defekt (IC U1401, Typ „TPS54335A“). Eingangsspannung 24 V konnte gemessen werden, jedoch wurde keine Ausgangsspannung generiert. Der IC wurde recht warm. Wir haben über dem Ausgang Spannung eingespeist und festgestellt, dass sehr hohe Ströme fließen. Nach dem Auslöten des ICs konnten wir durch externe Einspeisung auf der Platine die Funktion provisorisch herstellen. Der IC wird als Ersatzteil beschafft."
anstiftung_26026,anstiftung,DEU,Desktop computer,4,Unknown,2020,5,Fixed,,2025-05-19,kein OS. Windows 11 installiert.
anstiftung_26030,anstiftung,DEU,Flat screen,8,Unknown,,,Fixed,,2025-05-19,"Kopfhöreranschluss funktioniert, innere Lautsprecher nicht. Im RC Cotta wurde einer defekte Netzplatine diagnostiziert. Der Besucher hatte eine neue Platine versorgt und selber eingebaut. Danach funktionierten die inneren Lautsprecher nicht mehr. Damit kam er zu uns. Der Grund dafür war, das die Lautsprecher in der Rückwand montiert sind und über Schraubverbindungen kontaktiert werden. Diese hatte er aber bei seinem Test gar nicht eingesetzt."
anstiftung_26755,anstiftung,DEU,TV and gaming-related accessories,33,Bose,2022,3,Fixed,,2025-05-19,"Fortsetzung am 27.5.25: - DC-DC-Coverter-IC (IC U1401, Typ „TPS54335A“) gewechselt."
anstiftung_25098,anstiftung,DEU,Printer/scanner,25,Epson,,,Repairable,,2025-05-18,"Zieht kein Papier ein. Lichtschranke defekt? Vorgeschlagen, neue Lichtschranke von eBay zu kaufen."
anstiftung_25097,anstiftung,DEU,Printer/scanner,25,Canon,,,Fixed,,2025-05-18,Purge counter (Resttintenbehälter) voll gelaufen. Mit Canon service tool zurückgesetzt. Besucher auf Reinigung des Schwamms hingewiesen.
anstiftung_26172,anstiftung,DEU,Tablet,30,Huawei,,,End of life,Item too worn out,2025-05-18,Ladebuchse hat Wackelkontakt.
anstiftung_26169,anstiftung,DEU,PC accessory,22,Unknown,,,Repairable,,2025-05-18,Maschine bleibt stehen.
anstiftung_26163,anstiftung,DEU,Mobile,19,Unknown,,,Fixed,,2025-05-18,Fotos von altem Handy retten.
anstiftung_26164,anstiftung,DEU,Laptop,16,Unknown,,,Fixed,,2025-05-18,defekt.
anstiftung_24742,anstiftung,DEU,Battery/charger/adapter,2,Bosch,,,End of life,,2025-05-17,"Ladegerät defekte Kontrollleuchten - nicht reparabel, defekte LED."
anstiftung_24712,anstiftung,DEU,Tablet,30,Amazon,,,Fixed,,2025-05-17,Display kaputt.
anstiftung_24718,anstiftung,DEU,Battery/charger/adapter,2,Unknown,2015,10,Fixed,,2025-05-17,Akku zellentausch.
anstiftung_24726,anstiftung,DEU,Tablet,30,HP,,,Fixed,,2025-05-17,"Tablet -ohne Funktion, - getestet, Steckerbuchse defekt, Ladegerät direkt angelötet, getestet."
anstiftung_24846,anstiftung,DEU,TV and gaming-related accessories,33,Unknown,,,End of life,Repair information not available,2025-05-17,läuft nicht mehr.
anstiftung_25043,anstiftung,DEU,Flat screen,8,Panasonic,,,Repairable,,2025-05-17,"kein Einschalten möglich &gt;&gt; PwrOn bis P-Board, aber dann keine Auswertung = SMD-FETs nötig durch Rep."
anstiftung_25262,anstiftung,DEU,Mobile,19,Unknown,,,Fixed,,2025-05-17,Funktioniert nicht.
anstiftung_26299,anstiftung,DEU,TV and gaming-related accessories,33,Teufel,,,Fixed,,2025-05-17,"Fehler: Nach dem Einschaltenwerden die Lautsprecher nicht angesteuert. Diagnose: 12V Zweig hat nur ca. 9,3V Vermutlich 78L12 defekt Wiedervorstellung nach Ersatzeilbeschaffung Lösung: 78L12 ausgetauscht."
anstiftung_24756,anstiftung,DEU,TV and gaming-related accessories,33,Panasonic,,,Fixed,,2025-05-16,Vor-/Rückspultasten ausgefallen &gt;&gt; Platine und Tasten gereinigt.
anstiftung_25712,anstiftung,DEU,Battery/charger/adapter,2,Top Craft,2020,5,End of life,,2025-05-15,geht nicht an. Teilbereich der Regelplatine erwärmte sich stark. Eine Reparatur war mit vertretbaren Aufwand nicht möglich.
anstiftung_25713,anstiftung,DEU,Mobile,19,Apple,2022,3,Unknown,,2025-05-15,"2. Termin Zusammen mit dem Gast haben wir das Display getauscht. Leider ist nach dem Probebetrieb und dem finalen Zusammenbauen folgender Status eingetreten: Kein Bild, Hintergrundbeleuchtung aktiv, Gerät bootet und ist in der Cloud erreichbar. Auch das alte Display zeigt nun kein Bild mehr. Das Gerät ist in diesem Zustand nicht nutzbar. bei der Reparatur kaputt gegangen."
anstiftung_24647,anstiftung,DEU,Battery/charger/adapter,2,Bosch,2020,5,Fixed,,2025-05-13,Kabel defekt. Kabel neu verbunden.
anstiftung_24655,anstiftung,DEU,Tablet,30,Grundig,2020,5,Fixed,,2025-05-13,Am Zigarettenanzünder keine Funktion. VSB Buchse neu angelötet. Funktion IO.
anstiftung_24658,anstiftung,DEU,Laptop,16,Apple,2019,6,Fixed,,2025-05-13,Leertaste lose. Tastaufnahme gerichtet. Funktion getestet IO.
anstiftung_25221,anstiftung,DEU,Printer/scanner,25,Epson,2021,4,Repairable,,2025-05-13,keine Funktion bei Einschaltung Sromversorgungsmodul defekt. Kunde hat das Modul gekauft und eingebaut. Drucker funktioniert einwandfrei.
anstiftung_24601,anstiftung,DEU,Flat screen,8,LG Electronics,,,End of life,Spare parts too expensive,2025-05-12,"6,2 Kg, Bild geht nicht, Ton nur hin und wieder."
anstiftung_24613,anstiftung,DEU,Flat screen,8,Unknown,,,End of life,Spare parts too expensive,2025-05-12,"4,2 Kg, Bildschirm bleibt schwarz, startet nicht."
anstiftung_24609,anstiftung,DEU,TV and gaming-related accessories,33,LG Electronics,,,End of life,,2025-05-12,"4 Kg, Videocassette blieb hängen, mechanischer Defekt."
anstiftung_24605,anstiftung,DEU,TV and gaming-related accessories,33,Panasonic,,,Repairable,,2025-05-12,"4 Kg, fährt immer im Neustart hoch, erkennt Festplatte nicht."
anstiftung_24607,anstiftung,DEU,Laptop,16,Acer,,,Fixed,,2025-05-12,"4 Kg, Anschluss defekt, Netzbuchse eingeklebt."
anstiftung_26035,anstiftung,DEU,Printer/scanner,25,Canon,,,Fixed,,2025-05-11,Papierreste im Drucker.
anstiftung_24539,anstiftung,DEU,Printer/scanner,25,HP,,,End of life,,2025-05-10,Stromversorgung des Druckers hat Wackelkontakt. Fehlerstelle befindet sich im Drucker. Reparatur nicht möglich.
anstiftung_24554,anstiftung,DEU,Laptop,16,Lenovo,2021,4,End of life,No way to open product,2025-05-10,"Dockingstation geht nicht mehr, Netzteil kaputt."
anstiftung_24569,anstiftung,DEU,Mobile,19,Samsung,,,End of life,,2025-05-10,"Display verschwindet, jedesmal Neustart erforderlich."
anstiftung_24529,anstiftung,DEU,Tablet,30,Unknown,,,Repairable,,2025-05-10,"Navi funktioniert nicht. Analyse: Navi hat keinen Strom (Wackler), Fehler im Adapter 12V-&gt;5,7V (im Auto) Alternativlösung: Neuen Adapter kaufen."
anstiftung_24545,anstiftung,DEU,Laptop,16,Apple,2020,5,Repairable,,2025-05-10,"rechter Bereich der Tastatur funktioniert nicht mehr, r.B. lauter-leiser, enter..."
anstiftung_24532,anstiftung,DEU,Laptop,16,Unknown,,,Fixed,,2025-05-10,bitte einstellen.
anstiftung_24546,anstiftung,DEU,Flat screen,8,Unknown,,,Fixed,,2025-05-10,"Bild braucht sehr lange, bis es da ist. Kondensatoren überprüft. 2x Elko 1000µF / 10V defekt -&gt; ersetzt."
anstiftung_24563,anstiftung,DEU,Tablet,30,Samsung,,,Fixed,,2025-05-10,Akkutausch.
anstiftung_25141,anstiftung,DEU,Battery/charger/adapter,2,REV,,,End of life,Repair information not available,2025-05-10,Fernbediente Steckdosen lassen sich nicht schalten.
anstiftung_26484,anstiftung,DEU,Flat screen,8,Samsung,,,Repairable,,2025-05-10,Standbyanzeige leuchtet nicht. Gerät schaltet sich nicht ein. Elektrische Analyse: Netzsicherung defekt/Kurzschluss. Analyse durch Jörg Dahm erwünscht.
anstiftung_24465,anstiftung,DEU,TV and gaming-related accessories,33,Philips,2010,15,End of life,,2025-05-08,geht garnicht mehrere Schalter funktionieren nicht.
anstiftung_24490,anstiftung,DEU,Mobile,19,Doro,2013,12,Fixed,,2025-05-08,Kabel zum Klapp-Display defekt. Es sollten nur die Fotos gerettet werden. - empfohlen mit Daten-USB-Kabel die Daten am PC zu speichern.
anstiftung_24747,anstiftung,DEU,PC accessory,22,Unknown,2023,2,Fixed,,2025-05-08,"Board für TV, wurde gelötet und hat dann wieder funktioniert."
anstiftung_24600,anstiftung,DEU,Battery/charger/adapter,2,TransX,,,End of life,Repair information not available,2025-05-06,"Lfz. 296: Defekt, lädt nicht auf. Netzteil primärseitig defekt. Ohne Schabis oder Infos nicht reparabel. Neues NT im Netz erhältlich."
anstiftung_24627,anstiftung,DEU,Mobile,19,Gigaset,,,Repairable,,2025-05-06,Lfz. 305: Telefonstation lädt nicht mehr. Netzteil defekt- nicht reparabel. Besucher besorgt neues Netzteil.
anstiftung_24454,anstiftung,DEU,Laptop,16,Lenovo,2015,10,Fixed,,2025-05-06,Lädt nicht; Netzteil defekt.
anstiftung_24584,anstiftung,DEU,Laptop,16,Lenovo,,,Fixed,,2025-05-06,Lfz. 227: Anschlußbuchse Wackelkontakt.. Kabel an Ladebuchse neu verlötet.
anstiftung_24590,anstiftung,DEU,Laptop,16,Medion,,,Fixed,,2025-05-06,Lfz.286: Gerät startet nicht. Akku tiefentladen. Windows updates wurden nicht vollständig installiert.
anstiftung_24638,anstiftung,DEU,TV and gaming-related accessories,33,Unknown,,,Unknown,,2025-05-05,nach vorne geht nicht mehr. konnte aus Zeitgründen nicht gemacht werden.
anstiftung_24634,anstiftung,DEU,Laptop,16,Unknown,,,Fixed,,2025-05-05,"lädt nicht, USB Buchse mit Banane verstopft."
anstiftung_24640,anstiftung,DEU,Battery/charger/adapter,2,Unknown,,,Fixed,,2025-05-05,Universaltransformater.
anstiftung_24409,anstiftung,DEU,Battery/charger/adapter,2,Wayscral,2020,5,Fixed,,2025-05-04,Defekten Anschaltknopf gefixt.
anstiftung_24413,anstiftung,DEU,TV and gaming-related accessories,33,Samsung,2013,12,Fixed,,2025-05-04,Laufwerksschublade wieder gängig gemacht.
anstiftung_24385,anstiftung,DEU,Laptop,16,CSL Computer,,,End of life,Spare parts not available,2025-05-03,Defekt am Gehäuse.
anstiftung_24504,anstiftung,DEU,TV and gaming-related accessories,33,Sony,,,Repairable,,2025-05-03,Kassette verklemmt &gt;&gt; Demontage und Fehlersuche zu zeitaufwändig.
anstiftung_24496,anstiftung,DEU,TV and gaming-related accessories,33,Panasonic,,,Repairable,,2025-05-03,Kontaktfehler &gt;&gt; HDMI-Kontakte befestigt (Test daheim)
anstiftung_24505,anstiftung,DEU,Flat screen,8,Unknown,,,Repairable,,2025-05-03,Empfangsproblem &gt;&gt; kein Sat-Anschluß zum Test vorhanden.
anstiftung_24506,anstiftung,DEU,Laptop,16,HP,,,Repairable,,2025-05-03,Mikrofon reagiert nicht &gt;&gt; Dongle für Aktivierung nötig.
anstiftung_24384,anstiftung,DEU,Mobile,19,Unknown,,,Fixed,,2025-05-03,Akku defekt.
anstiftung_24494,anstiftung,DEU,Mobile,19,Unknown,,,Fixed,,2025-05-03,Netzteilfehler? &gt;&gt; Netzteil ausgetauscht.
anstiftung_24947,anstiftung,DEU,Mobile,19,Samsung,,,End of life,,2025-05-03,Wackelkontakt USB-C-Anschluss.
anstiftung_24941,anstiftung,DEU,Flat screen,8,JVC,,,End of life,Spare parts too expensive,2025-05-03,Geht nicht mehr an.
